year,patent_id,wipo,query_type,query_text,attempt_used,query_word_count,leak_overlap_count,leak_overlap_ratio,leak_query_ngram_count,status
2025,12230565,8,keyword,"Method for forming a semiconductor well with isolated trenches, filling trenches with a conductive core insulated by a dielectric enclosure, depositing a cover stack with a dielectric barrier, selectively siliciding conductive core segments and surrounding doped regions to yield capacitor electrodes.",2,41,0,0.0,27,ok
2025,12230565,8,function,"Search for methods forming an isolated trench within a semiconductor well, filling it with a conductive core insulated from the trench walls, covering part of the trench with a dielectric‐backed conductive strip, siliciding the exposed core, and creating two electrode contacts to achieve a localized high‑capacitance capacitor structure.",2,50,0,0.0,32,ok
2025,12275074,26,summary,"A table saw featuring a manual elevation system that transforms handwheel rotation through linked yokes into motion along a threaded rod, raising or lowering the blade over the table opening, improving precision cutting by enabling manual blade height adjustment.",2,39,0,0.0,28,ok
2025,12275074,26,keyword,"table saw with handwheel-operated elevation mechanism, rotary shaft connected to universal joint comprising driving, coupling, driven yokes; threaded shaft engages lead screw to lift/lower blade carriage; ball bearing contacts within coupling yoke; blade protrudes through table opening.",3,39,0,0.0,34,ok
2025,12275074,26,function,"Table saw with manual elevation control for the blade, where a handwheel turns a drive shaft linked through a multi-yoke universal joint assembly to a threaded rail, allowing fine vertical positioning of the blade relative to the work surface.",3,40,3,0.12,25,failed_constraints
2025,12392779,10,summary,"Single‑cell assay system immobilizing cells in a monolayer on a substrate, measuring intrinsic autofluorescence, applying a fluorescently labeled target‑binding probe, and determining cell‑specific target levels by comparing post‑probe fluorescence to baseline per cell.",1,37,0,0.0,27,ok
2025,12392779,10,keyword,"Search for technologies enabling single‑cell profiling via monolayer cell immobilization on solid substrates, determining cell positions, measuring intrinsic autofluorescence, applying target‑binding fluorophore‑conjugated probes, and calculating target abundance by comparing probe fluorescence to pre‑binding background.",1,38,0,0.0,31,ok
2025,12392779,10,function,"search for methods that immobilize cells as a spaced monolayer on a solid surface, locate each cell, quantify its auto‑fluorescence, then apply a fluorescently labeled, target‑specific probe, comparing signals to determine target molecule quantity per cell.",1,38,0,0.0,27,ok
2025,12253326,29,summary,"A heat‑resistant, impact‑proof chamber for collecting spent cartridge cases that uses an internal funnel‑guiding shaft to channel spent brass into a removable sliding drawer, with a stabilizing base for easy handling and disposal.",1,36,0,0.0,23,ok
2025,12253326,29,keyword,"Search for prior‑art on heat‑resistant spent‑brass containment devices featuring a trapezoidal side opening, impact‑rated housing, slanted ramp guides converging to a neck for cartridge case funneling, and a sliding box drawer with a secondary aperture for removal.",3,41,0,0.0,28,ok
2025,12253326,29,function,"spent‑brass collecting receptacle with heat‑resistant housing, slanted funnel guide that directs fired cartridge cases into a sliding, removable drawer, and base outfitted with stabilizing flanges for impact protection.",1,30,0,0.0,21,ok
2025,12252768,20,summary,"Search for gear steels that achieve fine, high‑density carbide/nitride precipitation by limiting Nb and V to 0.055–0.099 wt % to obtain 0.03–0.07 % volume of sub‑150‑nm precipitates, enhancing hardness, wear resistance, and fatigue life.",1,42,0,0.0,27,ok
2025,12252768,20,keyword,"gear steel alloy with carbon 0.1–0.3 weight percent, silicon 0.6–0.8, manganese 0.25–0.75, chromium 1.8–2.2, nickel 0.5–1.5, molybdenum 0.2–0.4, niobium plus vanadium totaling 0.055–0.10 weight percent, containing sub‑150 nm carbides or nitrides at ≥50 particles per 100 µm².",3,59,0,0.0,29,failed_constraints
2025,12252768,20,function,"gear alloy with 0.055‑0.10 wt % Nb + V, containing 0.03‑0.07 % sub‑150 nm metallic carbide/nitride precipitates at ≥50 per 100 µm², for higher hardness, wear resistance and gear‑teeth fatigue life.",1,37,0,0.0,25,ok
2025,12261655,3,summary,"A computing device dynamically ups NFC read power when a checksum comparison with a transmitted card payload indicates errors, triggering higher voltage to improve link quality and enable reliable message recovery without excessive power consumption.",2,35,0,0.0,26,ok
2025,12261655,3,keyword,"Search for methods or systems that dynamically adjust NFC reader power based on checksum validation of messages from a contactless card, using retransmission requests and combining partial frames to verify integrity via processor‑executable instructions.",1,35,0,0.0,24,ok
2025,12261655,3,function,Searching for methods that use dynamic power adjustment of an NFC reader to enhance transmission reliability by comparing checksums and requesting retransmission when data packets are incomplete.,1,27,0,0.0,16,ok
2025,12326515,10,summary,"Search for radar systems that use a single chirp‑based transmit array sweeping its beam across angles, paired with a complementary leaky‑wave metamaterial receive array for frequency‑dependent steering, and that apply time‑frequency analysis followed by group‑delay correction to generate accurate range‑angle maps.",3,47,3,0.08823529411764706,34,failed_constraints
2025,12326515,10,keyword,"Radar employing chirped LFM transceivers with a sweeping beam transmit antenna and a dual‑layer dielectric antenna array for angle‑steered reception, applying short‑time Fourier processing to received chirps to generate an initial range‑biased bearing output, then applying a delay‑adjustment step to refine true range‑bearing information.",2,50,0,0.0,38,ok
2025,12326515,10,function,"Find prior art on radars using a single frequency‑scanning transmit antenna that sweeps linear chirps across azimuth, combined with a stacked‑dielectric patterned‑conductive receive array steering by frequency, and a processor that creates time‑frequency spectra, then applies group‑delay correction to produce unbiased target distance‑direction data.",3,50,3,0.07894736842105263,38,failed_constraints
2025,12432646,4,summary,"Search for prior art on methods enabling wireless devices to detect an expanded master data block on a primary broadcast channel by employing hidden cues such as blind detection, dedicated spare bits, or signals linked to synchronization blocks, and then determine the extended broadcast block’s time‑frequency placement.",1,49,0,0.0,34,ok
